OBJECTID,GEOID,STATE,COUNTY,TRACT,NAME,CNTY_FIPS,EACODE,EANAME,B08013EST1,B08013_AVG_TTW,B08303EST1,B08303_30MINUS_TTW,B08303_30MINUS_TTW_PCT,B08303_30TO59_TTW,B08303_30TO59_TTW_PCT,B08303_60PLUS_TTW,B08303_60PLUS_TTW_PCT,B17019EST2,B17019_OWN,B17019_OWN_PCT,B17019_RENT,B17019_RENT_PCT,B17021EST1,B17021EST2,B17021EST2_PCT,B17021_FAM,B17021_FAM_PCT,B17021EST14,B17021EST14_PCT,B19013EST1,B19025EST1,B19113EST1,B19202EST1,B19001_LT15,B19001_LT15_PCT,B19001_15TO25,B19001_15TO25_PCT,B19001_25TO35,B19001_25TO35_PCT,B19001_35TO45,B19001_35TO45_PCT,B19001_45TO60,B19001_45TO60_PCT,B19001EST12,B19001EST12_PCT,B19001EST13,B19001EST13_PCT,B19001EST14,B19001EST14_PCT,B19001EST15,B19001EST15_PCT,B19001_GT150,B19001_GT150_PCT,B23001_CLF,B23001_UE,B23001_UE_PCT,B23001_16TO24,B23001_UE_16TO24,B23001_UE_16TO24_PCT,B23001_25TO64,B23001_UE_25TO64,B23001_UE_25TO64_PCT,B23001_ABOVE64,B23001_UE_ABOVE64,B23001_UE_ABOVE64_PCT,B25014_CROWD,B25014_CROWD_PCT,B25014_NONCROWD_O,B25014_NONCROWD_O_PCT,B25014_MODCROWD_O,B25014_MODCROWD_O_PCT,B25014_SEVCROWD_O,B25014_SEVCROWD_O_PCT,B25014_NONCROWD_R,B25014_NONCROWD_R_PCT,B25014_MODCROWD_R,B25014_MODCROWD_R_PCT,B25014_SEVCROWD_R,B25014_SEVCROWD_R_PCT,B25106_CB,B25106_CB_PCT,B25106_CB_LT35,B25106_CB_LT35_PCT,B25106_CB_GT35,B25106_CB_GT35_PCT,B25106_CB_O_LT35,B25106_CB_O_LT35_PCT,B25106_CB_O_GT35,B25106_CB_O_GT35_PCT,B25106_CB_R_LT35,B25106_CB_R_LT35_PCT,B25106_CB_R_GT35,B25106_CB_R_GT35_PCT,C24010EST1,C24010_MPRO,C24010_MPRO_PCT,C24010_SERVICE,C24010_SERVICE_PCT,C24010_SALES,C24010_SALES_PCT,C24010_FARM,C24010_FARM_PCT,C24010_CEMR,C24010_CEMR_PCT,C24010_PTM,C24010_PTM_PCT,B20004EST1,B20004EST2,B20004EST3,B20004EST4,B20004EST5,B20004EST6,B23006EST1,CIVIL,UNEMP,NILF,B23006EST6,B23006EST6_PCT,B23006EST7,B23006EST7_PCT,B23006EST8,B23006EST8_PCT,B23006EST13,B23006EST13_PCT,B23006EST14,B23006EST14_PCT,B23006EST15,B23006EST15_PCT,B23006EST20,B23006EST20_PCT,B23006EST21,B23006EST21_PCT,B23006EST22,B23006EST22_PCT,B23006EST27,B23006EST27_PCT,B23006EST28,B23006EST28_PCT,B23006EST29,B23006EST29_PCT,B24021EST2,B24021EST17,B24021EST25,B24021EST28,B24021EST29,B24021EST32,Shape__Area,Shape__Length
9404,48439102700,48,439,102700,Census Tract 1027,48439,,,41410.0,21.92,1889,1428,75.6,367,19.43,94,4.98,44,0,0.0,44,100.0,3280,266,8.11,94,35.34,172,64.66,80673.0,168648800.0,79490.0,85385.0,104,6.3,93,5.63,183,11.08,99,5.99,136,8.23,147,8.9,270,16.34,137,8.29,156,9.44,327,19.79,2198,58,2.64,55,0,0.0,2031,58,3.32,495,0,0.0,0,0.0,1022,100.0,0,0.0,0,0.0,630,100.0,0,0.0,0,0.0,513,31.05,299,87.17,214,16.82,104,70.27,115,13.16,195,100.0,99,24.87,2140,823,38.46,181,8.46,394,18.41,103,4.81,74,3.46,71,3.32,51699.0,13214.0,,52000.0,65707.0,86765.0,2031,1691,58,270,165,9.76,0,0.0,0,0.0,130,7.69,9,15.52,21,7.78,355,20.99,49,84.48,43,15.93,1041,61.56,0,0.0,206,76.3,85824.0,,,87530.0,107941.0,,2475420.62890625,8348.48826538286
9418,48439104100,48,439,104100,Census Tract 1041,48439,,,36545.0,23.35,1565,1065,68.05,459,29.33,41,2.62,41,0,0.0,41,100.0,3536,274,7.75,124,45.26,150,54.74,84574.0,143954500.0,113506.0,60688.0,144,9.98,75,5.2,158,10.95,10,0.69,37,2.56,186,12.89,152,10.53,307,21.28,119,8.25,255,17.67,1994,39,1.96,81,16,13.12,2298,23,1.25,228,0,0.0,51,3.53,884,94.55,51,5.45,0,0.0,508,100.0,0,0.0,0,0.0,261,18.09,186,65.72,75,7.04,27,51.92,66,7.68,159,68.83,9,4.35,1955,864,44.19,143,7.31,208,10.64,63,3.22,150,7.67,124,6.34,57875.0,30000.0,34541.0,46042.0,67381.0,62273.0,2298,1822,23,453,159,8.73,0,0.0,83,18.32,312,17.12,2,8.7,207,45.7,330,18.11,0,0.0,79,17.44,1021,56.04,21,91.3,84,18.54,67950.0,,,29712.0,74167.0,77832.0,1841513.84765625,5697.89905999163
9419,48439106521,48,439,106521,Census Tract 1065.21,48439,,,64360.0,22.77,2826,2111,74.7,670,23.71,45,1.59,180,15,8.33,165,91.67,5091,647,12.71,558,86.24,89,13.76,77392.0,154587800.0,75376.0,81944.0,181,10.31,111,6.32,154,8.77,74,4.21,93,5.3,132,7.52,398,22.67,213,12.13,153,8.71,247,14.07,3041,189,6.22,462,44,10.71,2661,145,6.15,694,0,0.0,38,2.16,1192,100.0,0,0.0,0,0.0,526,93.26,21,3.72,17,3.01,524,29.84,363,86.22,161,12.29,29,33.33,101,9.14,334,100.0,60,29.27,2852,408,14.31,484,16.97,882,30.93,366,12.83,93,3.26,113,3.96,43284.0,,44712.0,45179.0,49063.0,41568.0,2661,2214,145,302,216,9.76,0,0.0,65,21.52,567,25.61,0,0.0,80,26.49,621,28.05,26,17.93,22,7.28,810,36.59,119,82.07,135,44.7,55978.0,,,100204.0,38750.0,,7552817.8671875,12505.2304404391
9420,48439123301,48,439,123301,Census Tract 1233.01,48439,,,7720.0,15.92,485,399,82.27,86,17.73,0,0.0,0,0,0.0,0,0.0,985,101,10.25,0,0.0,101,100.0,99219.0,83045800.0,123403.0,83125.0,63,9.13,25,3.62,0,0.0,73,10.58,14,2.03,66,9.57,114,16.52,150,21.74,46,6.67,139,20.14,519,35,6.74,21,0,0.0,568,0,0.0,424,35,71.43,0,0.0,197,100.0,0,0.0,0,0.0,493,100.0,0,0.0,0,0.0,226,32.75,88,100.0,138,22.92,0,0.0,14,7.11,88,100.0,124,30.62,484,338,69.83,0,0.0,30,6.2,0,0.0,0,0.0,0,0.0,80714.0,,,80208.0,73571.0,87500.0,568,417,0,136,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,3.68,66,15.83,0,0.0,63,46.32,351,84.17,0,0.0,68,50.0,92292.0,,,,,,3725246.90234375,9772.5127155319
9421,48439106524,48,439,106524,Census Tract 1065.24,48439,,,67890.0,25.66,2646,1574,59.49,932,35.22,140,5.29,31,31,100.0,0,0.0,5778,175,3.03,175,100.0,0,0.0,82500.0,153444100.0,81458.0,86250.0,31,1.99,38,2.44,48,3.08,193,12.4,186,11.95,136,8.74,421,27.06,97,6.23,139,8.93,267,17.16,3045,178,5.85,185,14,7.0,3331,164,5.97,421,0,0.0,127,8.16,1250,93.28,90,6.72,0,0.0,179,82.87,37,17.13,0,0.0,319,20.5,75,64.1,244,17.15,68,61.82,126,10.24,7,100.0,118,61.14,2867,806,28.11,238,8.3,971,33.87,144,5.02,29,1.01,90,3.14,32284.0,23646.0,31357.0,33929.0,60117.0,77716.0,3331,2585,164,582,267,10.33,0,0.0,38,6.53,640,24.76,0,0.0,91,15.64,912,35.28,144,87.8,394,67.7,766,29.63,20,12.2,59,10.14,77857.0,,,31587.0,,,10664332.8164063,17334.0687789635
9441,48439113934,48,439,113934,Census Tract 1139.34,48439,,,99445.0,26.1,3810,1883,49.42,1771,46.48,156,4.09,0,0,0.0,0,0.0,6718,0,0.0,0,0.0,0,0.0,96574.0,247600000.0,,92344.0,0,0.0,38,1.74,27,1.24,239,10.95,466,21.36,38,1.74,293,13.43,125,5.73,426,19.52,530,24.29,3985,137,3.44,325,0,0.0,3803,137,3.77,359,0,0.0,33,1.51,1558,97.93,33,2.07,0,0.0,591,100.0,0,0.0,0,0.0,387,17.74,65,100.0,322,15.21,27,100.0,260,16.62,38,100.0,62,11.21,3848,1356,35.24,761,19.78,773,20.09,197,5.12,69,1.79,133,3.46,43434.0,,38846.0,43321.0,56637.0,106604.0,3803,3502,137,164,44,1.26,0,0.0,0,0.0,1156,33.01,0,0.0,93,56.71,886,25.3,0,0.0,0,0.0,1416,40.43,137,100.0,71,43.29,105043.0,,,39506.0,,,6249564.05078125,13599.6552157082
9442,48439113223,48,439,113223,Census Tract 1132.23,48439,,,40990.0,26.31,1558,1032,66.24,403,25.87,123,7.89,15,0,0.0,15,100.0,3333,229,6.87,87,37.99,142,62.01,54273.0,84149100.0,61275.0,32028.0,101,7.79,88,6.78,215,16.58,143,11.03,218,16.81,86,6.63,166,12.8,128,9.87,100,7.71,52,4.01,1810,118,6.52,102,75,19.13,1588,43,3.19,432,0,0.0,67,5.17,465,93.0,0,0.0,35,7.0,765,95.98,32,4.02,0,0.0,550,42.41,331,94.03,219,25.44,87,80.56,50,13.02,244,100.0,169,35.43,1692,455,26.89,202,11.94,467,27.6,93,5.5,83,4.91,75,4.43,36667.0,,27719.0,36571.0,46813.0,44940.0,1588,1307,43,238,148,11.32,0,0.0,0,0.0,280,21.42,10,23.26,102,42.86,498,38.1,28,65.12,111,46.64,381,29.15,5,11.63,25,10.5,54118.0,,17446.0,35409.0,46875.0,,2630921.90625,7223.46467776344
9443,48439104400,48,439,104400,Census Tract 1044,48439,,,48320.0,21.19,2280,1592,69.82,655,28.73,33,1.45,214,28,13.08,186,86.92,5927,1436,24.23,917,63.86,519,36.14,61216.0,161593400.0,71250.0,42112.0,179,8.66,184,8.9,225,10.88,236,11.41,192,9.28,217,10.49,411,19.87,60,2.9,83,4.01,281,13.59,2801,39,1.39,244,0,0.0,3208,30,1.4,653,9,4.79,202,9.77,1019,97.51,26,2.49,0,0.0,847,82.8,48,4.69,128,12.51,785,37.96,474,83.01,311,21.01,105,54.69,165,19.34,369,97.36,146,23.29,2762,920,33.31,200,7.24,408,14.77,131,4.74,265,9.59,120,4.34,34987.0,22077.0,32431.0,39554.0,65625.0,54479.0,3208,2110,30,1068,423,20.05,0,0.0,277,25.94,356,16.87,0,0.0,116,10.86,582,27.58,17,56.67,554,51.87,749,35.5,13,43.33,121,11.33,69535.0,,,39464.0,43973.0,,3530563.69921875,8178.60419146756
9444,48439104504,48,439,104504,Census Tract 1045.04,48439,,,30190.0,25.01,1207,825,68.35,319,26.43,63,5.22,145,79,54.48,66,45.52,3006,955,31.77,743,77.8,212,22.2,35678.0,55145800.0,53768.0,20284.0,237,22.53,181,17.21,92,8.75,115,10.93,126,11.98,6,0.57,145,13.78,139,13.21,0,0.0,11,1.05,1337,66,4.94,127,25,15.06,1402,26,2.34,510,15,25.86,116,11.03,536,85.62,85,13.58,5,0.8,400,93.9,17,3.99,9,2.11,351,33.37,323,69.16,28,5.17,108,67.92,17,3.7,215,69.81,11,13.41,1271,115,9.05,85,6.69,180,14.16,68,5.35,292,22.97,65,5.11,35199.0,28182.0,23862.0,36950.0,62637.0,,1402,1087,26,289,404,37.17,0,0.0,165,57.09,265,24.38,9,34.62,84,29.07,277,25.48,17,65.38,22,7.61,141,12.97,0,0.0,18,6.23,53922.0,,,40208.0,29602.0,,4181739.31640625,10641.630069075
9445,48439104505,48,439,104505,Census Tract 1045.05,48439,,,43990.0,23.42,1878,1272,67.73,527,28.06,79,4.21,366,245,66.94,121,33.06,4815,1603,33.29,1498,93.45,105,6.55,32280.0,66850600.0,31403.0,31753.0,228,13.89,225,13.71,451,27.48,302,18.4,154,9.38,66,4.02,143,8.71,52,3.17,7,0.43,13,0.79,2122,159,7.49,411,80,27.78,2326,79,4.4,597,0,0.0,87,5.3,1194,97.47,31,2.53,0,0.0,360,86.54,49,11.78,7,1.68,656,39.98,472,54.07,184,24.97,330,45.14,144,29.15,142,100.0,40,16.46,1963,227,11.56,163,8.3,512,26.08,80,4.08,298,15.18,187,9.53,30027.0,30664.0,25346.0,27048.0,52500.0,39208.0,2326,1715,79,532,583,33.99,25,31.65,267,50.19,694,40.47,36,45.57,167,31.39,302,17.61,11,13.92,61,11.47,136,7.93,7,8.86,37,6.95,50457.0,,,29955.0,25931.0,21745.0,3899839.6875,9765.91525526628
9465,48439104601,48,439,104601,Census Tract 1046.01,48439,,,46645.0,25.66,1818,1239,68.15,492,27.06,87,4.79,209,34,16.27,175,83.73,5361,841,15.69,761,90.49,80,9.51,43025.0,61446800.0,43665.0,12885.0,219,15.82,130,9.39,150,10.84,336,24.28,147,10.62,253,18.28,121,8.74,5,0.36,14,1.01,9,0.65,2107,219,10.39,611,105,26.72,2376,114,6.84,301,0,0.0,254,18.35,696,83.75,135,16.25,0,0.0,434,78.48,102,18.44,17,3.07,377,27.24,325,70.96,52,5.88,159,54.45,0,0.0,166,100.0,52,14.25,1888,56,2.97,641,33.95,190,10.06,34,1.8,481,25.48,134,7.1,31575.0,34020.0,31150.0,21544.0,,,2376,1554,114,708,646,41.57,24,21.05,402,56.78,731,47.04,31,27.19,118,16.67,168,10.81,59,51.75,169,23.87,9,0.58,0,0.0,19,2.68,42313.0,,,31309.0,37114.0,,3200635.5390625,7794.76073114196
9525,48439113005,48,439,113005,Census Tract 1130.05,48439,,,35405.0,24.76,1430,789,55.17,641,44.83,0,0.0,152,8,5.26,144,94.74,2072,444,21.43,390,87.84,54,12.16,,40399600.0,58051.0,24979.0,179,22.49,150,18.84,91,11.43,45,5.65,48,6.03,33,4.15,198,24.87,33,4.15,0,0.0,19,2.39,1461,12,0.82,130,0,0.0,1153,12,1.22,108,0,0.0,126,15.83,153,100.0,0,0.0,0,0.0,517,80.4,78,12.13,48,7.47,411,51.63,381,90.71,30,7.98,8,24.24,24,20.0,373,96.38,6,2.34,1449,7,0.48,190,13.11,360,24.84,35,2.42,199,13.73,152,10.49,26195.0,28689.0,26182.0,24115.0,,,1153,972,12,169,284,29.22,0,0.0,86,50.89,269,27.67,0,0.0,24,14.2,390,40.12,12,100.0,59,34.91,29,2.98,0,0.0,0,0.0,,,,33110.0,36204.0,,10436687.7578125,13471.8997713362
9526,48439122001,48,439,122001,Census Tract 1220.01,48439,,,32710.0,20.25,1615,1211,74.98,364,22.54,40,2.48,129,109,84.5,20,15.5,4029,605,15.02,562,92.89,43,7.11,53833.0,63533800.0,54500.0,,94,9.09,8,0.77,157,15.18,173,16.73,123,11.9,113,10.93,257,24.85,53,5.13,37,3.58,19,1.84,1773,117,6.6,337,0,0.0,2015,117,8.1,367,0,0.0,132,12.77,731,85.7,80,9.38,42,4.92,171,94.48,0,0.0,10,5.52,278,26.89,181,72.11,97,12.85,105,60.0,75,11.06,76,100.0,22,28.57,1656,88,5.31,300,18.12,374,22.58,42,2.54,231,13.95,76,4.59,32295.0,36569.0,20272.0,40458.0,42159.0,,2015,1328,117,570,516,38.86,31,26.5,224,39.3,475,35.77,15,12.82,282,49.47,192,14.46,63,53.85,64,11.23,145,10.92,8,6.84,0,0.0,44274.0,,,33146.0,26852.0,11923.0,1853845.8125,5955.29001668057
9527,48439122002,48,439,122002,Census Tract 1220.02,48439,,,51020.0,26.08,1956,1059,54.14,790,40.39,107,5.47,162,86,53.09,76,46.91,4773,888,18.6,685,77.14,203,22.86,39363.0,69081300.0,43190.0,26458.0,176,11.73,230,15.32,230,15.32,252,16.79,230,15.32,90,6.0,177,11.79,116,7.73,0,0.0,0,0.0,2511,281,11.19,325,153,26.02,2382,128,6.86,279,0,0.0,187,12.46,514,86.53,63,10.61,17,2.86,800,88.2,107,11.8,0,0.0,679,45.24,531,85.92,148,17.11,139,69.5,78,19.8,392,93.78,70,14.86,2230,235,10.54,268,12.02,488,21.88,31,1.39,488,21.88,292,13.09,30000.0,29417.0,29142.0,38291.0,26958.0,,2382,1737,128,517,681,39.21,17,13.28,299,57.83,514,29.59,104,81.25,141,27.27,404,23.26,0,0.0,66,12.77,138,7.94,7,5.47,11,2.13,38476.0,,,29396.0,40074.0,31250.0,1896623.3671875,6274.98501976991
9528,48439121907,48,439,121907,Census Tract 1219.07,48439,,,42595.0,23.17,1838,1226,66.7,553,30.09,59,3.21,379,18,4.75,361,95.25,4862,1694,34.84,1505,88.84,189,11.16,38346.0,64514500.0,35944.0,33857.0,247,16.49,238,15.89,196,13.08,151,10.08,258,17.22,260,17.36,61,4.07,45,3.0,36,2.4,6,0.4,1997,60,3.0,254,15,4.21,2230,45,2.77,175,0,0.0,304,20.29,337,97.4,0,0.0,9,2.6,857,74.39,235,20.4,60,5.21,667,44.53,541,92.8,126,15.54,60,78.95,70,25.93,481,94.87,56,10.35,1937,134,6.92,232,11.98,393,20.29,68,3.51,281,14.51,174,8.98,31375.0,26042.0,35000.0,30889.0,55688.0,20833.0,2230,1578,45,607,830,52.6,27,60.0,333,54.86,242,15.34,0,0.0,116,19.11,248,15.72,18,40.0,107,17.63,258,16.35,0,0.0,51,8.4,37500.0,,36328.0,28068.0,31071.0,,1218631.76171875,4557.3646989197
9529,48439121904,48,439,121904,Census Tract 1219.04,48439,,,53395.0,23.23,2299,1581,68.77,626,27.23,92,4.0,259,19,7.34,240,92.66,5094,1151,22.6,1060,92.09,91,7.91,45625.0,94264600.0,48322.0,31156.0,132,9.12,230,15.88,262,18.09,88,6.08,191,13.19,196,13.54,146,10.08,163,11.26,17,1.17,23,1.59,2662,272,10.22,288,143,28.32,2624,129,6.09,234,0,0.0,333,23.0,434,75.61,109,18.99,31,5.4,681,77.92,132,15.1,61,6.98,564,38.95,475,82.9,89,10.93,23,37.7,31,6.04,452,88.28,58,19.27,2390,91,3.81,248,10.38,541,22.64,13,0.54,402,16.82,403,16.86,29938.0,28654.0,31049.0,25625.0,31597.0,16321.0,2624,1988,129,507,818,41.15,24,18.6,165,32.54,531,26.71,85,65.89,233,45.96,461,23.19,20,15.5,64,12.62,178,8.95,0,0.0,45,8.88,22000.0,,,32311.0,43125.0,44922.0,3192610.03515625,12741.8306211549
9530,48439121908,48,439,121908,Census Tract 1219.08,48439,,,20590.0,36.51,564,301,53.37,156,27.66,107,18.97,37,0,0.0,37,100.0,1271,285,22.42,219,76.84,66,23.16,33182.0,16558900.0,34444.0,24506.0,56,12.33,129,28.41,66,14.54,55,12.11,101,22.25,20,4.41,27,5.95,0,0.0,0,0.0,0,0.0,625,0,0.0,127,0,0.0,609,0,0.0,40,0,0.0,78,17.18,0,0.0,0,0.0,0,0.0,376,82.82,58,12.78,20,4.41,318,70.04,231,100.0,87,42.86,0,0.0,0,0.0,231,100.0,87,42.86,625,14,2.24,141,22.56,44,7.04,62,9.92,91,14.56,119,19.04,23207.0,22853.0,18275.0,24443.0,,,609,493,0,116,183,37.12,0,0.0,36,31.03,153,31.03,0,0.0,18,15.52,157,31.85,0,0.0,62,53.45,0,0.0,0,0.0,0,0.0,,,,,25938.0,,1712287.2109375,6018.40311708651
9531,48439111306,48,439,111306,Census Tract 1113.06,48439,,,73140.0,30.11,2429,1422,58.54,806,33.18,201,8.28,152,64,42.11,88,57.89,5442,899,16.52,726,80.76,173,19.24,73241.0,163720700.0,83809.0,,255,13.65,155,8.3,142,7.6,97,5.19,138,7.39,166,8.89,375,20.07,116,6.21,146,7.82,278,14.88,2670,81,3.03,322,33,10.0,2753,48,2.18,662,0,0.0,107,5.73,1248,96.97,39,3.03,0,0.0,513,88.3,68,11.7,0,0.0,508,27.19,336,71.04,172,13.19,149,52.1,133,13.42,187,100.0,39,12.46,2589,510,19.7,185,7.15,562,21.71,113,4.36,297,11.47,398,15.37,45808.0,27399.0,36324.0,34868.0,62319.0,76767.0,2753,2159,48,546,241,11.16,0,0.0,172,31.5,554,25.66,25,52.08,85,15.57,489,22.65,8,16.67,195,35.71,875,40.53,15,31.25,94,17.22,66840.0,44178.0,,34255.0,32260.0,55224.0,17741983.1835938,22958.4375748382
9551,48439111522,48,439,111522,Census Tract 1115.22,48439,,,85100.0,31.06,2740,1568,57.23,952,34.74,220,8.03,250,170,68.0,80,32.0,6925,1315,18.99,1284,97.64,31,2.36,67727.0,142998900.0,64425.0,54921.0,45,2.31,96,4.93,243,12.49,241,12.38,213,10.95,365,18.76,249,12.8,259,13.31,50,2.57,185,9.51,3167,137,4.33,445,72,25.35,3538,65,2.44,828,0,0.0,68,3.49,1502,95.67,68,4.33,0,0.0,376,100.0,0,0.0,0,0.0,558,28.67,327,85.16,231,15.26,223,79.64,193,14.96,104,100.0,38,16.96,3030,457,15.08,472,15.58,661,21.82,56,1.85,462,15.25,128,4.22,31130.0,31891.0,28606.0,30918.0,69844.0,,3538,2597,65,876,912,35.12,0,0.0,307,35.05,680,26.18,15,23.08,377,43.04,613,23.6,0,0.0,176,20.09,392,15.09,50,76.92,16,1.83,63516.0,,,30949.0,33093.0,,3679918.52734375,7667.01394559356
9931,48439111312,48,439,111312,Census Tract 1113.12,48439,,,45625.0,28.77,1586,735,46.34,716,45.15,135,8.51,0,0,0.0,0,0.0,3269,11,0.34,11,100.0,0,0.0,150903.0,210893700.0,150337.0,,0,0.0,36,3.02,10,0.84,40,3.35,73,6.12,63,5.28,90,7.54,151,12.66,127,10.65,603,50.54,1757,12,0.68,189,12,8.89,1754,0,0.0,803,0,0.0,0,0.0,1164,100.0,0,0.0,0,0.0,29,100.0,0,0.0,0,0.0,222,18.61,46,100.0,176,15.34,46,100.0,176,15.74,0,0.0,0,0.0,1745,844,48.37,44,2.52,356,20.4,0,0.0,52,2.98,7,0.4,82500.0,,,86016.0,81528.0,75486.0,1754,1481,0,273,8,0.54,0,0.0,6,2.2,56,3.78,0,0.0,26,9.52,442,29.84,0,0.0,113,41.39,975,65.83,0,0.0,128,46.89,93929.0,,,41964.0,40375.0,,14885159.6796875,18555.5673474615
9949,48439111307,48,439,111307,Census Tract 1113.07,48439,,,43675.0,29.45,1483,654,44.1,768,51.79,61,4.11,79,22,27.85,57,72.15,3294,323,9.81,274,84.83,49,15.17,49595.0,73592800.0,48182.0,48221.0,31,2.71,75,6.56,269,23.51,135,11.8,102,8.92,186,16.26,157,13.72,91,7.95,56,4.9,42,3.67,1728,106,6.13,96,23,6.67,1592,83,6.23,246,0,0.0,74,6.47,292,92.11,23,7.26,2,0.63,778,94.07,39,4.72,10,1.21,455,39.77,355,94.67,100,13.26,37,78.72,0,0.0,318,96.95,100,20.66,1622,297,18.31,131,8.08,589,36.31,99,6.1,121,7.46,64,3.95,41273.0,,46628.0,36293.0,50051.0,44135.0,1592,1249,83,260,37,2.96,25,30.12,71,27.31,212,16.97,53,63.86,66,25.38,707,56.61,0,0.0,65,25.0,293,23.46,5,6.02,58,22.31,52734.0,,,35514.0,52599.0,24896.0,4854076.73046875,10009.6929847269
9950,48439111406,48,439,111406,Census Tract 1114.06,48439,,,56420.0,26.32,2144,1111,51.82,857,39.97,176,8.21,17,17,100.0,0,0.0,4286,79,1.84,72,91.14,7,8.86,122269.0,181157600.0,123750.0,78036.0,16,1.19,15,1.11,11,0.82,43,3.19,40,2.97,172,12.77,216,16.04,163,12.1,184,13.66,487,36.15,2432,104,4.28,311,59,21.53,2406,45,2.15,384,0,0.0,9,0.67,1163,100.0,0,0.0,0,0.0,175,95.11,9,4.89,0,0.0,302,22.42,31,73.81,271,20.77,31,73.81,177,15.79,0,0.0,94,51.09,2328,726,31.19,107,4.6,602,25.86,67,2.88,92,3.95,46,1.98,58710.0,,40375.0,56081.0,65382.0,69615.0,2406,2051,45,269,66,3.22,0,0.0,18,6.69,276,13.46,21,46.67,31,11.52,653,31.84,17,37.78,115,42.75,1056,51.49,7,15.56,105,39.03,76009.0,,,56833.0,31466.0,,10385294.2265625,13579.0781862682
10063,48439123500,48,439,123500,Census Tract 1235,48439,,,36705.0,31.56,1163,729,62.68,248,21.32,186,15.99,192,120,62.5,72,37.5,3364,1213,36.06,1049,86.48,164,13.52,38114.0,46643000.0,40913.0,20116.0,194,20.44,134,14.12,125,13.17,108,11.38,128,13.49,41,4.32,101,10.64,36,3.79,21,2.21,61,6.43,1345,129,9.59,329,45,16.92,1571,69,7.04,272,15,15.15,124,13.07,534,87.68,75,12.32,0,0.0,291,85.59,36,10.59,13,3.82,324,34.14,217,59.13,107,21.79,69,35.38,43,12.22,148,86.05,64,46.04,1216,60,4.93,287,23.6,213,17.52,36,2.96,264,21.71,110,9.05,27442.0,26583.0,27200.0,32841.0,,,1571,911,69,591,395,43.36,31,44.93,218,36.89,200,21.95,32,46.38,243,41.12,288,31.61,0,0.0,110,18.61,28,3.07,6,8.7,20,3.38,45707.0,,,34259.0,41029.0,,3387183.38671875,9239.11880351539
10064,48439111308,48,439,111308,Census Tract 1113.08,48439,,,30975.0,29.36,1055,462,43.79,514,48.72,79,7.49,43,21,48.84,22,51.16,2050,236,11.51,121,51.27,115,48.73,70938.0,74045000.0,72716.0,,161,19.8,34,4.18,26,3.2,77,9.47,81,9.96,68,8.36,138,16.97,80,9.84,57,7.01,91,11.19,1143,30,2.62,166,16,7.81,980,14,1.66,300,0,0.0,9,1.11,448,98.9,5,1.1,0,0.0,356,98.89,4,1.11,0,0.0,234,28.78,176,81.86,58,9.8,27,100.0,12,2.86,149,79.26,46,26.74,1113,211,18.96,231,20.75,228,20.49,23,2.07,34,3.05,66,5.93,47471.0,33125.0,45848.0,54702.0,59375.0,58500.0,980,829,14,137,44,5.31,1,7.14,12,8.76,394,47.53,0,0.0,77,56.2,221,26.66,13,92.86,30,21.9,170,20.51,0,0.0,18,13.14,76250.0,83152.0,,48507.0,,,3942456.25390625,8940.23933475779
10065,48439122801,48,439,122801,Census Tract 1228.01,48439,,,48695.0,26.59,1831,1026,56.03,738,40.31,67,3.66,180,6,3.33,174,96.67,3963,1177,29.7,939,79.78,238,20.22,35423.0,62987300.0,34744.0,26094.0,234,16.12,347,23.9,123,8.47,371,25.55,112,7.71,80,5.51,95,6.54,29,2.0,0,0.0,61,4.2,2020,136,6.73,82,32,10.67,2127,104,6.09,103,0,0.0,253,17.42,158,84.95,28,15.05,0,0.0,1041,82.23,162,12.8,63,4.98,751,51.72,545,91.6,206,27.88,6,100.0,21,11.67,539,91.51,185,33.09,1884,283,15.02,203,10.77,244,12.95,42,2.23,403,21.39,193,10.24,28378.0,27143.0,14922.0,31653.0,38929.0,,2127,1605,104,418,623,38.82,0,0.0,182,43.54,307,19.13,71,68.27,79,18.9,417,25.98,25,24.04,89,21.29,258,16.07,8,7.69,68,16.27,45688.0,,,36364.0,30280.0,30224.0,1286287.80078125,7175.39653551298
